Plant_ID,Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Growth Days,,Temperature(°F),,Mean Temperature(°F)
52,8/25/2023,22.7,62,666,6.5,23,,72.86,,
52,8/26/2023,23.4,52,672,6,24,,74.12,,
52,8/27/2023,19.3,69,652,6.7,25,,66.74,,
52,8/28/2023,23.6,55,576,6.6,26,,74.48,,
52,8/29/2023,19.2,51,692,6.6,27,,66.56,,
52,8/30/2023,21.5,63,585,6.6,28,,70.7,,
52,8/31/2023,24.5,50,527,6.3,29,,76.1,,
52,9/1/2023,23.7,59,746,6.5,30,,74.66,,
52,9/2/2023,18.1,75,535,6.3,31,,64.58,,
52,9/3/2023,18,54,736,6.4,32,,64.4,,
52,9/4/2023,21,67,619,6.4,33,,69.8,,
52,9/5/2023,19.7,57,762,6.4,34,,67.46,,
52,9/6/2023,23.3,51,495,6.1,35,,73.94,,
52,9/7/2023,20.1,66,462,6.2,36,,68.18,,
52,9/8/2023,21.4,55,703,6.2,37,,70.52,,
52,9/9/2023,19.3,52,632,6.7,38,,66.74,,
52,9/10/2023,18.6,73,739,6.6,39,,65.48,,
52,9/11/2023,22.6,71,626,6.6,40,,72.68,,
52,9/12/2023,21.5,76,796,6.8,41,,70.7,,
52,9/13/2023,21.2,63,779,6.5,42,,70.16,,
52,9/14/2023,23,63,653,6.2,43,,73.4,,
52,9/15/2023,19.2,65,560,6.1,44,,66.56,,
52,9/16/2023,23.6,77,728,6.6,45,,74.48,,
53,8/3/2023,20,79,551,6.3,1,,68,,
53,8/4/2023,19.1,80,702,6.7,2,,66.38,,
53,8/5/2023,20,69,632,6.3,3,,68,,
53,8/6/2023,18.2,70,561,6.4,4,,64.76,,
53,8/7/2023,18.4,57,767,6,5,,65.12,,
53,8/8/2023,22.1,61,552,6.3,6,,71.78,,
53,8/9/2023,21.6,50,670,6.6,7,,70.88,,
53,8/10/2023,23,63,440,6.1,8,,73.4,,
53,8/11/2023,22.1,62,432,6.3,9,,71.78,,
53,8/12/2023,18.3,60,493,6.6,10,,64.94,,
53,8/13/2023,19.4,57,583,6.3,11,,66.92,,
53,8/14/2023,24.4,72,527,6.4,12,,75.92,,
53,8/15/2023,22.3,60,745,6.4,13,,72.14,,
53,8/16/2023,20,52,483,6.7,14,,68,,
53,8/17/2023,22,77,646,6.7,15,,71.6,,
53,8/18/2023,24.7,71,622,6.2,16,,76.46,,
53,8/19/2023,20.5,67,445,6.2,17,,68.9,,
53,8/20/2023,20.3,72,660,6.8,18,,68.54,,
53,8/21/2023,23.8,65,455,6.8,19,,74.84,,
53,8/22/2023,18.8,70,731,6.3,20,,65.84,,
53,8/23/2023,20.8,50,697,6.7,21,,69.44,,
53,8/24/2023,24.4,73,405,6.8,22,,75.92,,
53,8/25/2023,24.8,66,514,6.7,23,,76.64,,
53,8/26/2023,19.1,59,502,6.6,24,,66.38,,
53,8/27/2023,22.3,79,445,6.8,25,,72.14,,
53,8/28/2023,23.8,55,522,6.5,26,,74.84,,
53,8/29/2023,23.5,54,595,6.3,27,,74.3,,
53,8/30/2023,22.4,54,466,6.2,28,,72.32,,
53,8/31/2023,19.1,50,715,6.1,29,,66.38,,
53,9/1/2023,23.5,75,494,6.7,30,,74.3,,
53,9/2/2023,24.7,53,534,6.2,31,,76.46,,
53,9/3/2023,23.8,50,565,6.2,32,,74.84,,
53,9/4/2023,23,70,484,6.2,33,,73.4,,
53,9/5/2023,23.9,79,785,6.4,34,,75.02,,
53,9/6/2023,20.1,79,573,6.7,35,,68.18,,
53,9/7/2023,24.7,60,571,6,36,,76.46,,
53,9/8/2023,20.1,71,512,6.5,37,,68.18,,
53,9/9/2023,18.7,52,669,6.7,38,,65.66,,
53,9/10/2023,20.9,53,587,6.4,39,,69.62,,
53,9/11/2023,24.6,51,413,6.5,40,,76.28,,
53,9/12/2023,23.7,59,714,6.2,41,,74.66,,
53,9/13/2023,20.4,56,787,6.1,42,,68.72,,
53,9/14/2023,24.6,76,625,6.1,43,,76.28,,
53,9/15/2023,24.5,75,519,6.2,44,,76.1,,
53,9/16/2023,19.3,78,687,6.1,45,,66.74,,
54,8/3/2023,23.7,65,564,6.6,1,,74.66,,
54,8/4/2023,19.2,58,766,6.4,2,,66.56,,
54,8/5/2023,21.2,78,580,6.4,3,,70.16,,
54,8/6/2023,18,58,717,6,4,,64.4,,
54,8/7/2023,24.9,50,645,6.6,5,,76.82,,
54,8/8/2023,19.4,74,527,6,6,,66.92,,
54,8/9/2023,21,53,478,6.5,7,,69.8,,
54,8/10/2023,20.8,62,503,6.1,8,,69.44,,
54,8/11/2023,18.4,60,622,6.8,9,,65.12,,
54,8/12/2023,24.2,66,416,6.6,10,,75.56,,
54,8/13/2023,21.4,54,780,6.6,11,,70.52,,
54,8/14/2023,19.8,66,465,6.4,12,,67.64,,
54,8/15/2023,24.3,64,728,6.8,13,,75.74,,
54,8/16/2023,22.4,61,525,6.7,14,,72.32,,
54,8/17/2023,19.4,75,452,6,15,,66.92,,
54,8/18/2023,24.2,74,728,6.1,16,,75.56,,
54,8/19/2023,20.5,69,710,6.8,17,,68.9,,
54,8/20/2023,22.5,60,401,6.5,18,,72.5,,
54,8/21/2023,18.1,57,690,6.5,19,,64.58,,
54,8/22/2023,18.2,54,550,6.1,20,,64.76,,
54,8/23/2023,21.4,57,679,6.1,21,,70.52,,
54,8/24/2023,19.2,80,568,6,22,,66.56,,
54,8/25/2023,19.7,54,705,6.5,23,,67.46,,
54,8/26/2023,21.7,66,604,6.2,24,,71.06,,
54,8/27/2023,19.6,75,651,6.7,25,,67.28,,
54,8/28/2023,24.4,54,551,6.5,26,,75.92,,
54,8/29/2023,19,59,677,6.5,27,,66.2,,
54,8/30/2023,24.6,65,776,6.5,28,,76.28,,
54,8/31/2023,18.5,67,786,6.7,29,,65.3,,
54,9/1/2023,19.4,50,555,6.5,30,,66.92,,
54,9/2/2023,20.8,53,574,6,31,,69.44,,
54,9/3/2023,24.3,61,557,6.5,32,,75.74,,
54,9/4/2023,19.4,77,486,6.3,33,,66.92,,
54,9/5/2023,23.9,57,724,6.3,34,,75.02,,
54,9/6/2023,21.7,64,679,6.4,35,,71.06,,
54,9/7/2023,18.8,80,575,6.8,36,,65.84,,
54,9/8/2023,21.3,57,442,6.3,37,,70.34,,
54,9/9/2023,20.2,68,588,6.5,38,,68.36,,
54,9/10/2023,21.9,75,745,6.1,39,,71.42,,
54,9/11/2023,23.7,51,636,6.7,40,,74.66,,
54,9/12/2023,19.5,55,414,6.3,41,,67.1,,
54,9/13/2023,18.6,57,443,6.3,42,,65.48,,
54,9/14/2023,21.8,58,792,6.4,43,,71.24,,
54,9/15/2023,23.2,51,458,6.6,44,,73.76,,
54,9/16/2023,22.9,69,418,6.6,45,,73.22,,
55,8/3/2023,18.7,65,603,6.3,1,,65.66,,
55,8/4/2023,22.8,74,635,6.6,2,,73.04,,
55,8/5/2023,22.9,80,451,6.5,3,,73.22,,
55,8/6/2023,24.5,50,674,6.4,4,,76.1,,
55,8/7/2023,19.2,53,565,6.2,5,,66.56,,
55,8/8/2023,18.8,64,656,6.5,6,,65.84,,
55,8/9/2023,24.2,56,424,6.8,7,,75.56,,
55,8/10/2023,21.6,70,652,6.7,8,,70.88,,
55,8/11/2023,18.7,79,681,6,9,,65.66,,
55,8/12/2023,20.7,53,597,6.6,10,,69.26,,
55,8/13/2023,22.2,63,697,6.1,11,,71.96,,
55,8/14/2023,19.5,61,561,6.7,12,,67.1,,
55,8/15/2023,18,53,443,6.5,13,,64.4,,
55,8/16/2023,21.2,76,728,6.5,14,,70.16,,
55,8/17/2023,22.2,69,455,6.2,15,,71.96,,
55,8/18/2023,24.1,71,416,6.7,16,,75.38,,
55,8/19/2023,21.5,51,472,6.5,17,,70.7,,
55,8/20/2023,24.9,63,474,6.6,18,,76.82,,
55,8/21/2023,22,50,625,6.1,19,,71.6,,
55,8/22/2023,24.7,56,701,6.7,20,,76.46,,
55,8/23/2023,19,66,665,6.2,21,,66.2,,
55,8/24/2023,22.2,70,510,6,22,,71.96,,
55,8/25/2023,19.6,76,665,6.1,23,,67.28,,
55,8/26/2023,22,77,702,6.6,24,,71.6,,
55,8/27/2023,22.3,58,520,6.4,25,,72.14,,
55,8/28/2023,19,64,474,6.4,26,,66.2,,
55,8/29/2023,19.1,68,474,6.4,27,,66.38,,
55,8/30/2023,20.8,59,447,6.3,28,,69.44,,
55,8/31/2023,18.5,54,596,6,29,,65.3,,
55,9/1/2023,24.6,75,592,6.4,30,,76.28,,
55,9/2/2023,18,62,465,6.2,31,,64.4,,
55,9/3/2023,20.6,55,766,6.3,32,,69.08,,
55,9/4/2023,19.8,63,795,6.7,33,,67.64,,
55,9/5/2023,22.9,69,432,6.5,34,,73.22,,
55,9/6/2023,21.3,53,686,6,35,,70.34,,
55,9/7/2023,24.5,55,733,6.1,36,,76.1,,
55,9/8/2023,19.6,66,458,6.5,37,,67.28,,
55,9/9/2023,21.8,67,407,6.3,38,,71.24,,
55,9/10/2023,19.4,72,422,6.1,39,,66.92,,
55,9/11/2023,23.2,75,748,6.1,40,,73.76,,
55,9/12/2023,24.8,73,479,6.4,41,,76.64,,
55,9/13/2023,19.4,57,724,6.5,42,,66.92,,
55,9/14/2023,18.1,76,712,6.7,43,,64.58,,
55,9/15/2023,18.9,53,629,6.1,44,,66.02,,
55,9/16/2023,23,53,670,6.6,45,,73.4,,
55,9/17/2023,31.6,69,539,6.6,45,,88.88,,
55,9/18/2023,29.4,55,554,6.6,46,,84.92,,
55,9/19/2023,31.5,51,527,6.2,47,,88.7,,
56,8/3/2023,24.9,73,728,6.7,1,,76.82,,
56,8/4/2023,20.1,53,524,6.7,2,,68.18,,
56,8/5/2023,18.6,55,553,6.2,3,,65.48,,
56,8/6/2023,19,60,576,6.6,4,,66.2,,
56,8/7/2023,24.2,54,420,6.8,5,,75.56,,
56,8/8/2023,24.4,56,775,6.7,6,,75.92,,
56,8/9/2023,23.8,65,538,6.5,7,,74.84,,
56,8/10/2023,21.2,75,484,6.2,8,,70.16,,
56,8/11/2023,24.8,50,683,6,9,,76.64,,
56,8/12/2023,19.4,55,769,6.6,10,,66.92,,
56,8/13/2023,23.7,54,428,6.4,11,,74.66,,
56,8/14/2023,20.9,74,652,6.3,12,,69.62,,
56,8/15/2023,20.2,66,696,6.6,13,,68.36,,
56,8/16/2023,19.4,65,739,6.7,14,,66.92,,
56,8/17/2023,20,78,501,6.2,15,,68,,
56,8/18/2023,23.4,58,578,6.6,16,,74.12,,
56,8/19/2023,22.3,69,457,6.5,17,,72.14,,
56,8/20/2023,23.2,64,585,6.5,18,,73.76,,
56,8/21/2023,21.9,66,701,6.4,19,,71.42,,
56,8/22/2023,23.7,54,755,6.1,20,,74.66,,
56,8/23/2023,19.9,70,741,6.5,21,,67.82,,
56,8/24/2023,22.7,53,432,6.2,22,,72.86,,
56,8/25/2023,23.9,65,467,6.2,23,,75.02,,
56,8/26/2023,22,67,735,6,24,,71.6,,
56,8/27/2023,20.4,57,767,6.2,25,,68.72,,
56,8/28/2023,18.1,58,695,6,26,,64.58,,
56,8/29/2023,20,60,671,6.5,27,,68,,
56,8/30/2023,19.2,72,509,6.4,28,,66.56,,
56,8/31/2023,24.4,67,425,6.7,29,,75.92,,
56,9/1/2023,24.6,68,769,6.2,30,,76.28,,
56,9/2/2023,23.9,78,672,6,31,,75.02,,
56,9/3/2023,21.5,63,671,6.8,32,,70.7,,
56,9/4/2023,22.8,68,460,6.6,33,,73.04,,
56,9/5/2023,24.1,58,536,6.5,34,,75.38,,
56,9/6/2023,22.8,79,503,6.4,35,,73.04,,
56,9/7/2023,18.5,51,777,6.1,36,,65.3,,
56,9/8/2023,18.5,75,777,6.1,37,,65.3,,
56,9/9/2023,21.6,55,404,6.4,38,,70.88,,
56,9/10/2023,23.6,71,569,6.2,39,,74.48,,
56,9/11/2023,23.6,52,693,6.5,40,,74.48,,
56,9/12/2023,18.1,64,676,6.4,41,,64.58,,
56,9/13/2023,21.5,61,407,6.2,42,,70.7,,
56,9/14/2023,22.5,62,439,6.1,43,,72.5,,
56,9/15/2023,22.6,57,501,6.5,44,,72.68,,
56,9/16/2023,20.6,56,673,6.5,45,,69.08,,
57,8/3/2023,19.5,56,733,6.4,1,,67.1,,
57,8/4/2023,20.6,65,732,6.6,2,,69.08,,
57,8/5/2023,24.1,60,716,6.7,3,,75.38,,
57,8/6/2023,20.6,59,429,6.3,4,,69.08,,
57,8/7/2023,19.8,55,400,6.5,5,,67.64,,
57,8/8/2023,20.7,72,493,6.2,6,,69.26,,
57,8/9/2023,20.8,56,626,6.2,7,,69.44,,
57,8/10/2023,22.7,75,689,6.3,8,,72.86,,
57,8/11/2023,18.2,65,798,6.4,9,,64.76,,
57,8/12/2023,19.8,57,678,6.2,10,,67.64,,
57,8/13/2023,19.1,50,686,6.2,11,,66.38,,
57,8/14/2023,23.1,50,638,6,12,,73.58,,
57,8/15/2023,22.8,70,658,6.3,13,,73.04,,
57,8/16/2023,20.4,71,674,6.7,14,,68.72,,
57,8/17/2023,21.1,56,625,6.7,15,,69.98,,
57,8/18/2023,21.6,52,699,6.3,16,,70.88,,
57,8/19/2023,20,80,423,6.5,17,,68,,
57,8/20/2023,24.5,72,627,6.1,18,,76.1,,
57,8/21/2023,20.3,79,578,6.3,19,,68.54,,
57,8/22/2023,19.8,55,718,6.3,20,,67.64,,
57,8/23/2023,23.2,68,688,6.7,21,,73.76,,
57,8/24/2023,18.1,50,408,6.6,22,,64.58,,
57,8/25/2023,21.7,55,760,6.1,23,,71.06,,
57,8/26/2023,23.3,60,690,6.5,24,,73.94,,
57,8/27/2023,22,78,702,6.1,25,,71.6,,
57,8/28/2023,18.8,55,542,6.2,26,,65.84,,
57,8/29/2023,24.8,66,796,6.1,27,,76.64,,
57,8/30/2023,20.6,64,674,6.4,28,,69.08,,
57,8/31/2023,20.8,57,732,6.3,29,,69.44,,
57,9/1/2023,23.3,51,494,6,30,,73.94,,
57,9/2/2023,18.8,53,584,6.7,31,,65.84,,
57,9/3/2023,21.1,71,596,6.1,32,,69.98,,
57,9/4/2023,23.9,65,473,6,33,,75.02,,
57,9/5/2023,19.2,61,772,6.7,34,,66.56,,
57,9/6/2023,19.9,80,660,6.7,35,,67.82,,
57,9/7/2023,21.8,76,560,6.7,36,,71.24,,
57,9/8/2023,19.9,74,497,6.3,37,,67.82,,
57,9/9/2023,18.4,79,716,6.6,38,,65.12,,
57,9/10/2023,23.6,50,672,6.8,39,,74.48,,
57,9/11/2023,22.4,59,683,6.8,40,,72.32,,
57,9/12/2023,21.2,56,595,6.3,41,,70.16,,
57,9/13/2023,20.6,65,800,6.7,42,,69.08,,
57,9/14/2023,18.2,61,431,6.4,43,,64.76,,
57,9/15/2023,19.6,65,432,6.6,44,,67.28,,
57,9/16/2023,21.6,59,773,6.1,45,,70.88,,
57,9/17/2023,22.9,75,547,6.7,46,,73.22,,
58,8/3/2023,18.7,56,681,6.7,1,,65.66,,
58,8/4/2023,22.3,54,511,6.6,2,,72.14,,
58,8/5/2023,20.5,50,471,6.6,3,,68.9,,
58,8/6/2023,24.2,52,647,6.4,4,,75.56,,
58,8/7/2023,22.3,72,519,6.1,5,,72.14,,
58,8/8/2023,24.4,55,404,6.4,6,,75.92,,
58,8/9/2023,19.5,63,704,6.7,7,,67.1,,
58,8/10/2023,20.5,74,487,6,8,,68.9,,
58,8/11/2023,18.8,76,672,6.7,9,,65.84,,
58,8/12/2023,19.9,66,548,6.7,10,,67.82,,
58,8/13/2023,19.3,61,408,6.7,11,,66.74,,
58,8/14/2023,18.7,77,550,6.1,12,,65.66,,
58,8/15/2023,23.6,53,581,6.5,13,,74.48,,
58,8/16/2023,24.6,58,494,6,14,,76.28,,
58,8/17/2023,22.7,66,503,6.3,15,,72.86,,
58,8/18/2023,21,59,766,6.1,16,,69.8,,
58,8/19/2023,21.3,51,728,6.1,17,,70.34,,
58,8/20/2023,22.8,57,671,6.4,18,,73.04,,
58,8/21/2023,24.2,71,438,6.6,19,,75.56,,
58,8/22/2023,21.3,80,703,6.8,20,,70.34,,
58,8/23/2023,20.4,70,547,6.3,21,,68.72,,
58,8/24/2023,24.2,76,524,6,22,,75.56,,
58,8/25/2023,23.6,61,686,6.4,23,,74.48,,
58,8/26/2023,21.4,69,525,6.3,24,,70.52,,
58,8/27/2023,23.7,56,575,6.7,25,,74.66,,
58,8/28/2023,19.3,55,642,6.8,26,,66.74,,
58,8/29/2023,19,79,448,6.2,27,,66.2,,
58,8/30/2023,24.7,52,584,6.1,28,,76.46,,
58,8/31/2023,18,59,467,6.1,29,,64.4,,
58,9/1/2023,24.9,80,755,6.4,30,,76.82,,
58,9/2/2023,20.9,54,608,6.7,31,,69.62,,
58,9/3/2023,21,58,641,6.6,32,,69.8,,
58,9/4/2023,18.4,65,730,6.2,33,,65.12,,
58,9/5/2023,22.3,79,711,6.7,34,,72.14,,
58,9/6/2023,19.6,63,679,6.4,35,,67.28,,
58,9/7/2023,18.4,60,420,6.2,36,,65.12,,
58,9/8/2023,20,77,581,6.3,37,,68,,
58,9/9/2023,20.7,57,491,6.4,38,,69.26,,
58,9/10/2023,20,55,416,6.8,39,,68,,
58,9/11/2023,21.7,51,720,6.6,40,,71.06,,
58,9/12/2023,20.6,70,571,6.4,41,,69.08,,
58,9/13/2023,23.4,70,403,6.2,42,,74.12,,
58,9/14/2023,19.4,63,467,6.5,43,,66.92,,
58,9/15/2023,24.7,63,760,6.6,44,,76.46,,
58,9/16/2023,23.3,50,704,6.3,45,,73.94,,
59,8/3/2023,22.8,63,743,6.3,1,,73.04,,
59,8/4/2023,24,62,643,6.5,2,,75.2,,
59,8/5/2023,20.2,64,495,6.4,3,,68.36,,
59,8/6/2023,19.5,74,571,6.1,4,,67.1,,
59,8/7/2023,24.5,74,756,6.1,5,,76.1,,
59,8/8/2023,20.5,65,412,6.2,6,,68.9,,
59,8/9/2023,18.3,61,512,6.3,7,,64.94,,
59,8/10/2023,18.5,65,620,6.1,8,,65.3,,
59,8/11/2023,23.5,79,641,6.4,9,,74.3,,
59,8/12/2023,18.9,71,768,6.4,10,,66.02,,
59,8/13/2023,24.1,76,612,6.7,11,,75.38,,
59,8/14/2023,24.7,71,473,6.3,12,,76.46,,
59,8/15/2023,22.3,52,791,6.6,13,,72.14,,
59,8/16/2023,23.3,56,759,6.1,14,,73.94,,
59,8/17/2023,19.9,59,446,6.5,15,,67.82,,
59,8/18/2023,19.6,70,525,6,16,,67.28,,
59,8/19/2023,23.5,78,588,6.7,17,,74.3,,
59,8/20/2023,20.1,66,629,6.2,18,,68.18,,
59,8/21/2023,20.9,55,422,6.3,19,,69.62,,
59,8/22/2023,22.8,64,798,6.2,20,,73.04,,
59,8/23/2023,22.8,73,500,6.2,21,,73.04,,
59,8/24/2023,24.2,58,599,6.4,22,,75.56,,
59,8/25/2023,20.9,75,434,6.7,23,,69.62,,
59,8/26/2023,21.9,57,791,6.1,24,,71.42,,
59,8/27/2023,20.8,65,437,6.1,25,,69.44,,
59,8/28/2023,19.6,73,403,6.2,26,,67.28,,
59,8/29/2023,23.5,65,523,6.7,27,,74.3,,
59,8/30/2023,23.8,53,688,6.1,28,,74.84,,
59,8/31/2023,24.9,61,582,6.3,29,,76.82,,
59,9/1/2023,19.1,50,490,6.5,30,,66.38,,
59,9/2/2023,21.8,73,800,6.7,31,,71.24,,
59,9/3/2023,24.8,69,611,6,32,,76.64,,
59,9/4/2023,22,69,543,6.1,33,,71.6,,
59,9/5/2023,21.2,77,630,6.2,34,,70.16,,
59,9/6/2023,23.8,80,786,6.2,35,,74.84,,
59,9/7/2023,18,57,682,6.2,36,,64.4,,
59,9/8/2023,23.2,63,641,6.1,37,,73.76,,
59,9/9/2023,24.9,61,419,6.6,38,,76.82,,
59,9/10/2023,18.9,61,460,6.6,39,,66.02,,
59,9/11/2023,24.4,68,520,6.5,40,,75.92,,
59,9/12/2023,24.3,71,495,6.6,41,,75.74,,
59,9/13/2023,21,80,741,6.4,42,,69.8,,
59,9/14/2023,22.8,69,625,6.5,43,,73.04,,
59,9/15/2023,21.8,69,783,6.3,44,,71.24,,
59,9/16/2023,19.3,74,422,6.2,45,,66.74,,
60,8/3/2023,20.2,65,527,6.5,1,,68.36,,
60,8/4/2023,21.8,62,678,6.1,2,,71.24,,
60,8/5/2023,18,74,747,6.1,3,,64.4,,
60,8/6/2023,23.6,79,574,6.4,4,,74.48,,
60,8/7/2023,20.1,77,761,6.3,5,,68.18,,
60,8/8/2023,23.8,66,511,6.6,6,,74.84,,
60,8/9/2023,19,74,425,6.4,7,,66.2,,
60,8/10/2023,23.3,72,666,6.3,8,,73.94,,
60,8/11/2023,19.4,76,744,6.1,9,,66.92,,
60,8/12/2023,23.7,51,511,6.6,10,,74.66,,
60,8/13/2023,20.9,65,784,6.5,11,,69.62,,
60,8/14/2023,21.2,57,754,6.1,12,,70.16,,
60,8/15/2023,21.9,74,465,6.8,13,,71.42,,
60,8/16/2023,18.4,63,468,6.5,14,,65.12,,
60,8/17/2023,22.4,65,800,6.1,15,,72.32,,
60,8/18/2023,18.9,62,656,6.7,16,,66.02,,
60,8/19/2023,18.1,62,618,6.6,17,,64.58,,
60,8/20/2023,23.6,71,471,6.6,18,,74.48,,
60,8/21/2023,21.6,73,557,6.7,19,,70.88,,
60,8/22/2023,22.6,69,722,6.1,20,,72.68,,
60,8/23/2023,24.2,66,684,6.2,21,,75.56,,
60,8/24/2023,22.2,55,713,6.4,22,,71.96,,
60,8/25/2023,24.9,73,678,6.4,23,,76.82,,
60,8/26/2023,18.5,56,671,6,24,,65.3,,
60,8/27/2023,21.2,80,467,6.3,25,,70.16,,
60,8/28/2023,18.8,58,408,6.7,26,,65.84,,
60,8/29/2023,18.8,61,624,6.6,27,,65.84,,
60,8/30/2023,23.8,73,489,6.1,28,,74.84,,
60,8/31/2023,19.9,79,439,6.1,29,,67.82,,
60,9/1/2023,20.5,57,424,6.7,30,,68.9,,
60,9/2/2023,23.1,57,734,6.4,31,,73.58,,
60,9/3/2023,21.8,55,754,6.2,32,,71.24,,
60,9/4/2023,19.8,77,735,6.1,33,,67.64,,
60,9/5/2023,24.5,54,587,6.4,34,,76.1,,
60,9/6/2023,20.6,70,439,6.4,35,,69.08,,
60,9/7/2023,20.9,77,568,6.7,36,,69.62,,
60,9/8/2023,21.6,76,536,6.6,37,,70.88,,
60,9/9/2023,18,78,600,6.4,38,,64.4,,
60,9/10/2023,20.5,62,660,6.6,39,,68.9,,
60,9/11/2023,18.8,67,674,6.3,40,,65.84,,
60,9/12/2023,23.6,55,459,6.7,41,,74.48,,
60,9/13/2023,25,79,693,6.2,42,,77,,
60,9/14/2023,20.8,67,595,6,43,,69.44,,
60,9/15/2023,22,74,753,6.7,44,,71.6,,
60,9/16/2023,23.5,73,507,6.2,45,,74.3,,
61,8/3/2023,23.1,59,702,6.5,1,,73.58,,
61,8/4/2023,18.3,52,486,6.3,2,,64.94,,
61,8/5/2023,18.7,56,556,6.2,3,,65.66,,
61,8/6/2023,18.2,69,530,6.5,4,,64.76,,
61,8/7/2023,20.8,54,527,6.5,5,,69.44,,
61,8/8/2023,19.2,68,701,6.4,6,,66.56,,
61,8/9/2023,22.5,61,556,6.4,7,,72.5,,
61,8/10/2023,18.7,78,786,6.3,8,,65.66,,
61,8/11/2023,22.3,78,452,6.4,9,,72.14,,
61,8/12/2023,22.6,58,644,6.4,10,,72.68,,
61,8/13/2023,18.8,67,423,6.8,11,,65.84,,
61,8/14/2023,19.5,64,657,6.1,12,,67.1,,
61,8/15/2023,22.2,69,705,6.7,13,,71.96,,
61,8/16/2023,24.3,61,670,6.1,14,,75.74,,
61,8/17/2023,18.4,80,494,6.5,15,,65.12,,
61,8/18/2023,23.4,77,620,6.8,16,,74.12,,
61,8/19/2023,22.7,70,485,6,17,,72.86,,
61,8/20/2023,24.4,51,679,6.6,18,,75.92,,
61,8/21/2023,23,71,537,6.2,19,,73.4,,
61,8/22/2023,20.9,59,724,6.4,20,,69.62,,
61,8/23/2023,23,66,541,6.3,21,,73.4,,
61,8/24/2023,18.9,55,728,6.3,22,,66.02,,
61,8/25/2023,22,57,702,6.7,23,,71.6,,
61,8/26/2023,23.4,54,522,6.6,24,,74.12,,
61,8/27/2023,18.4,58,557,6.4,25,,65.12,,
61,8/28/2023,19.8,51,653,6.6,26,,67.64,,
61,8/29/2023,18.8,65,770,6.6,27,,65.84,,
61,8/30/2023,23.1,77,450,6.4,28,,73.58,,
61,8/31/2023,22.4,80,773,6.6,29,,72.32,,
61,9/1/2023,24.7,52,737,6.7,30,,76.46,,
61,9/2/2023,24.8,53,701,6.1,31,,76.64,,
61,9/3/2023,21,53,511,6.6,32,,69.8,,
61,9/4/2023,19.3,60,496,6.4,33,,66.74,,
61,9/5/2023,21.2,70,658,6.1,34,,70.16,,
61,9/6/2023,21.3,75,525,6.7,35,,70.34,,
61,9/7/2023,19,65,502,6.2,36,,66.2,,
61,9/8/2023,18.4,73,645,6.2,37,,65.12,,
61,9/9/2023,18.2,66,486,6.7,38,,64.76,,
61,9/10/2023,19.7,68,437,6.5,39,,67.46,,
61,9/11/2023,18.7,62,677,6.1,40,,65.66,,
61,9/12/2023,20.9,65,661,6,41,,69.62,,
61,9/13/2023,21.9,64,719,6.1,42,,71.42,,
61,9/14/2023,18.1,58,795,6.2,43,,64.58,,
61,9/15/2023,24,52,605,6.7,44,,75.2,,
61,9/16/2023,23.6,73,638,6,45,,74.48,,
62,8/3/2023,19.3,61,483,6.7,1,,66.74,,
62,8/4/2023,23.2,75,653,6.2,2,,73.76,,
62,8/5/2023,20.5,78,555,6,3,,68.9,,
62,8/6/2023,18.5,67,666,6.8,4,,65.3,,
62,8/7/2023,24.1,53,590,6.1,5,,75.38,,
62,8/8/2023,21.6,67,712,6.4,6,,70.88,,
62,8/9/2023,19,72,751,6.2,7,,66.2,,
62,8/10/2023,23.9,76,734,6.2,8,,75.02,,
62,8/11/2023,20.4,62,503,6.2,9,,68.72,,
62,8/12/2023,22,54,431,6.1,10,,71.6,,
62,8/13/2023,18.3,61,739,6.7,11,,64.94,,
62,8/14/2023,21.3,55,512,6.7,12,,70.34,,
62,8/15/2023,24.9,56,548,6.5,13,,76.82,,
62,8/16/2023,20.3,52,797,6.6,14,,68.54,,
62,8/17/2023,24,51,570,6.3,15,,75.2,,
62,8/18/2023,20.8,56,436,6.7,16,,69.44,,
62,8/19/2023,18.3,72,494,6.4,17,,64.94,,
62,8/20/2023,21.8,55,470,6,18,,71.24,,
62,8/21/2023,23.9,55,525,6.8,19,,75.02,,
62,8/22/2023,23.2,73,783,6.2,20,,73.76,,
62,8/23/2023,20.3,60,431,6.3,21,,68.54,,
62,8/24/2023,22.5,56,737,6.5,22,,72.5,,
62,8/25/2023,24,59,526,6.6,23,,75.2,,
62,8/26/2023,23.3,62,771,6.5,24,,73.94,,
62,8/27/2023,19.2,69,562,6.5,25,,66.56,,
62,8/28/2023,24.7,79,718,6.1,26,,76.46,,
62,8/29/2023,18.1,53,692,6.8,27,,64.58,,
62,8/30/2023,21.3,73,434,6,28,,70.34,,
62,8/31/2023,18.9,68,585,6.1,29,,66.02,,
62,9/1/2023,18.5,53,427,6.3,30,,65.3,,
62,9/2/2023,24.1,72,497,6.5,31,,75.38,,
62,9/3/2023,25,75,783,6.5,32,,77,,
62,9/4/2023,24.3,51,454,6.1,33,,75.74,,
62,9/5/2023,22.3,78,406,6.4,34,,72.14,,
62,9/6/2023,20.9,74,523,6.8,35,,69.62,,
62,9/7/2023,20.4,72,564,6.1,36,,68.72,,
62,9/8/2023,19.1,72,462,6.5,37,,66.38,,
62,9/9/2023,22.7,72,656,6.1,38,,72.86,,
